title,start_year,runtime_minutes,genres,id,release_date,production_budget,domestic_gross,worldwide_gross
Alien Uprising,2012,101.0,Sci-Fi,44,"Jun 21, 2013","$2,500,000",0.0,0.0
Alien: Covenant,2017,122.0,Horror,12,"May 19, 2017","$97,000,000",74262031.0,238521247.0
Alien: Covenant,2017,122.0,Sci-Fi,12,"May 19, 2017","$97,000,000",74262031.0,238521247.0
Alien: Covenant,2017,122.0,Thriller,12,"May 19, 2017","$97,000,000",74262031.0,238521247.0
Aliens,2014,88.0,Comedy,68,"Jul 18, 1986","$17,000,000",85160248.0,183316455.0
Aliens,2014,88.0,Mystery,68,"Jul 18, 1986","$17,000,000",85160248.0,183316455.0
Aliens,2014,88.0,Sci-Fi,68,"Jul 18, 1986","$17,000,000",85160248.0,183316455.0
Alita: Battle Angel,2019,122.0,Action,24,"Feb 14, 2019","$170,000,000",85710210.0,402976036.0
Alita: Battle Angel,2019,122.0,Adventure,24,"Feb 14, 2019","$170,000,000",85710210.0,402976036.0
Alita: Battle Angel,2019,122.0,Sci-Fi,24,"Feb 14, 2019","$170,000,000",85710210.0,402976036.0
Alive,2014,179.0,Drama,2,"Jan 15, 1993","$32,000,000",36299670.0,36299670.0
Alive,2018,91.0,Horror,2,"Jan 15, 1993","$32,000,000",36299670.0,36299670.0
Alive,2018,91.0,Thriller,2,"Jan 15, 1993","$32,000,000",36299670.0,36299670.0
Alive,2016,95.0,Adventure,2,"Jan 15, 1993","$32,000,000",36299670.0,36299670.0
Alive,2016,95.0,Biography,2,"Jan 15, 1993","$32,000,000",36299670.0,36299670.0
Alive,2016,95.0,Drama,2,"Jan 15, 1993","$32,000,000",36299670.0,36299670.0
All Eyez on Me,2017,139.0,Biography,91,"Jun 16, 2017","$45,000,000",44922302.0,54876855.0
All Eyez on Me,2017,139.0,Drama,91,"Jun 16, 2017","$45,000,000",44922302.0,54876855.0
All Eyez on Me,2017,139.0,Music,91,"Jun 16, 2017","$45,000,000",44922302.0,54876855.0
All Good Things,2010,101.0,Crime,96,"Dec 3, 2010","$20,000,000",582024.0,873617.0
All Good Things,2010,101.0,Drama,96,"Dec 3, 2010","$20,000,000",582024.0,873617.0
All Good Things,2010,101.0,Mystery,96,"Dec 3, 2010","$20,000,000",582024.0,873617.0
All Saints,2017,108.0,Drama,12,"Aug 25, 2017","$2,000,000",5802208.0,5941994.0
All Superheroes Must Die,2011,78.0,Sci-Fi,56,"Jan 4, 2013","$20,000",0.0,0.0
All Superheroes Must Die,2011,78.0,Thriller,56,"Jan 4, 2013","$20,000",0.0,0.0
All You Need Is Love,2014,90.0,Documentary,59,"Oct 31, 2014","$300,000",0.0,3565259.0
All You Need Is Love,2015,103.0,Comedy,59,"Oct 31, 2014","$300,000",0.0,3565259.0
All You Need Is Love,2015,103.0,Romance,59,"Oct 31, 2014","$300,000",0.0,3565259.0
All You Need Is Love,2018,113.0,Comedy,59,"Oct 31, 2014","$300,000",0.0,3565259.0
All You Need Is Love,2018,113.0,Romance,59,"Oct 31, 2014","$300,000",0.0,3565259.0
All or Nothing,2010,61.0,Action,14,"Oct 25, 2002","$9,000,000",184255.0,184255.0
All or Nothing,2010,61.0,Thriller,14,"Oct 25, 2002","$9,000,000",184255.0,184255.0
All or Nothing,2010,61.0,War,14,"Oct 25, 2002","$9,000,000",184255.0,184255.0
All or Nothing,2013,71.0,Thriller,14,"Oct 25, 2002","$9,000,000",184255.0,184255.0
All or Nothing,2014,85.0,Biography,14,"Oct 25, 2002","$9,000,000",184255.0,184255.0
All or Nothing,2014,85.0,Comedy,14,"Oct 25, 2002","$9,000,000",184255.0,184255.0
All or Nothing,2014,85.0,Documentary,14,"Oct 25, 2002","$9,000,000",184255.0,184255.0
All or Nothing,2017,107.0,Comedy,14,"Oct 25, 2002","$9,000,000",184255.0,184255.0
All or Nothing,2017,107.0,Romance,14,"Oct 25, 2002","$9,000,000",184255.0,184255.0
All or Nothing,2017,24.0,Biography,14,"Oct 25, 2002","$9,000,000",184255.0,184255.0
All or Nothing,2017,24.0,Documentary,14,"Oct 25, 2002","$9,000,000",184255.0,184255.0
All or Nothing,2017,24.0,History,14,"Oct 25, 2002","$9,000,000",184255.0,184255.0
Alleluia! The Devil's Carnival,2016,97.0,Horror,87,"Aug 11, 2015","$500,000",0.0,0.0
Alleluia! The Devil's Carnival,2016,97.0,Musical,87,"Aug 11, 2015","$500,000",0.0,0.0
Allied,2016,124.0,Action,47,"Nov 23, 2016","$106,000,000",40098064.0,119266661.0
Allied,2016,124.0,Drama,47,"Nov 23, 2016","$106,000,000",40098064.0,119266661.0
Allied,2016,124.0,Romance,47,"Nov 23, 2016","$106,000,000",40098064.0,119266661.0
Almost Christmas,2016,111.0,Comedy,81,"Nov 11, 2016","$17,000,000",42065185.0,42493506.0
Almost Christmas,2016,111.0,Drama,81,"Nov 11, 2016","$17,000,000",42065185.0,42493506.0
Almost Famous,2017,95.0,Comedy,22,"Sep 15, 2000","$60,000,000",32522352.0,47371191.0
Almost Famous,2017,95.0,Drama,22,"Sep 15, 2000","$60,000,000",32522352.0,47371191.0
Almost Famous,2017,95.0,Family,22,"Sep 15, 2000","$60,000,000",32522352.0,47371191.0
Aloft,2014,112.0,Drama,33,"May 22, 2015","$8,000,000",53086.0,237688.0
Aloha,2015,105.0,Comedy,3,"May 29, 2015","$37,000,000",21052030.0,25387091.0
Aloha,2015,105.0,Drama,3,"May 29, 2015","$37,000,000",21052030.0,25387091.0
Aloha,2015,105.0,Romance,3,"May 29, 2015","$37,000,000",21052030.0,25387091.0
Along the Roadside,2013,108.0,Comedy,91,"Mar 24, 2015","$250,000",0.0,3234.0
Along the Roadside,2013,108.0,Music,91,"Mar 24, 2015","$250,000",0.0,3234.0
Along the Roadside,2013,108.0,Romance,91,"Mar 24, 2015","$250,000",0.0,3234.0
Alpha,2013,116.0,Crime,79,"Aug 17, 2018","$51,000,000",35851379.0,99624873.0
Alpha,2015,80.0,Drama,79,"Aug 17, 2018","$51,000,000",35851379.0,99624873.0
Alpha,2015,80.0,Horror,79,"Aug 17, 2018","$51,000,000",35851379.0,99624873.0
Alpha,2015,80.0,Mystery,79,"Aug 17, 2018","$51,000,000",35851379.0,99624873.0
Alpha,2018,96.0,Adventure,79,"Aug 17, 2018","$51,000,000",35851379.0,99624873.0
Alpha,2018,96.0,Drama,79,"Aug 17, 2018","$51,000,000",35851379.0,99624873.0
Alpha,2018,96.0,Family,79,"Aug 17, 2018","$51,000,000",35851379.0,99624873.0
Alpha,2016,90.0,Crime,79,"Aug 17, 2018","$51,000,000",35851379.0,99624873.0
Alpha,2016,90.0,Drama,79,"Aug 17, 2018","$51,000,000",35851379.0,99624873.0
Alpha,2016,90.0,Fantasy,79,"Aug 17, 2018","$51,000,000",35851379.0,99624873.0
Alvin and the Chipmunks: Chipwrecked,2011,87.0,Adventure,49,"Dec 16, 2011","$80,000,000",133107389.0,349088523.0
Alvin and the Chipmunks: Chipwrecked,2011,87.0,Animation,49,"Dec 16, 2011","$80,000,000",133107389.0,349088523.0
Alvin and the Chipmunks: Chipwrecked,2011,87.0,Comedy,49,"Dec 16, 2011","$80,000,000",133107389.0,349088523.0
Alvin and the Chipmunks: The Road Chip,2015,92.0,Adventure,56,"Dec 18, 2015","$90,000,000",85886987.0,249517956.0
Alvin and the Chipmunks: The Road Chip,2015,92.0,Animation,56,"Dec 18, 2015","$90,000,000",85886987.0,249517956.0
Alvin and the Chipmunks: The Road Chip,2015,92.0,Comedy,56,"Dec 18, 2015","$90,000,000",85886987.0,249517956.0
Always Woodstock,2014,97.0,Comedy,57,"Nov 14, 2014","$2,400,000",0.0,0.0
Always Woodstock,2014,97.0,Music,57,"Nov 14, 2014","$2,400,000",0.0,0.0
Always Woodstock,2014,97.0,Romance,57,"Nov 14, 2014","$2,400,000",0.0,0.0
Amen,2011,72.0,Drama,25,"Jan 24, 2003","$14,000,000",274299.0,274299.0
Amen,2013,165.0,Drama,25,"Jan 24, 2003","$14,000,000",274299.0,274299.0
Amen,2013,165.0,Musical,25,"Jan 24, 2003","$14,000,000",274299.0,274299.0
Amen,2013,165.0,Romance,25,"Jan 24, 2003","$14,000,000",274299.0,274299.0
American Assassin,2017,112.0,Action,28,"Sep 15, 2017","$63,000,000",36249674.0,68310140.0
American Assassin,2017,112.0,Thriller,28,"Sep 15, 2017","$63,000,000",36249674.0,68310140.0
American Dreamz,2017,7.0,Comedy,1,"Apr 21, 2006","$17,000,000",7314027.0,16510971.0
American Dreamz,2017,7.0,Documentary,1,"Apr 21, 2006","$17,000,000",7314027.0,16510971.0
American Heist,2014,94.0,Action,35,"Jul 21, 2015","$10,000,000",0.0,2341218.0
American Heist,2014,94.0,Crime,35,"Jul 21, 2015","$10,000,000",0.0,2341218.0
American Heist,2014,94.0,Drama,35,"Jul 21, 2015","$10,000,000",0.0,2341218.0
American Hero,2015,86.0,Action,3,"Dec 11, 2015","$1,000,000",0.0,26.0
American Hero,2015,86.0,Comedy,3,"Dec 11, 2015","$1,000,000",0.0,26.0
American Hero,2015,86.0,Drama,3,"Dec 11, 2015","$1,000,000",0.0,26.0
American Honey,2016,163.0,Adventure,15,"Sep 30, 2016","$3,500,000",663247.0,2611750.0
American Honey,2016,163.0,Drama,15,"Sep 30, 2016","$3,500,000",663247.0,2611750.0
American Honey,2016,163.0,Romance,15,"Sep 30, 2016","$3,500,000",663247.0,2611750.0
American Hustle,2013,138.0,Crime,80,"Dec 13, 2013","$40,000,000",150117807.0,257878294.0
American Hustle,2013,138.0,Drama,80,"Dec 13, 2013","$40,000,000",150117807.0,257878294.0
American Made,2017,115.0,Action,32,"Sep 29, 2017","$50,000,000",51342000.0,135569212.0
American Made,2017,115.0,Biography,32,"Sep 29, 2017","$50,000,000",51342000.0,135569212.0
American Made,2017,115.0,Comedy,32,"Sep 29, 2017","$50,000,000",51342000.0,135569212.0
American Reunion,2012,113.0,Comedy,26,"Apr 6, 2012","$50,000,000",56758835.0,236799211.0
American Sniper,2014,133.0,Action,57,"Dec 25, 2014","$58,000,000",350126372.0,547326372.0
American Sniper,2014,133.0,Biography,57,"Dec 25, 2014","$58,000,000",350126372.0,547326372.0
American Sniper,2014,133.0,Drama,57,"Dec 25, 2014","$58,000,000",350126372.0,547326372.0
American Ultra,2015,96.0,Action,72,"Aug 21, 2015","$28,000,000",14439985.0,30295028.0
American Ultra,2015,96.0,Comedy,72,"Aug 21, 2015","$28,000,000",14439985.0,30295028.0
American Ultra,2015,96.0,Sci-Fi,72,"Aug 21, 2015","$28,000,000",14439985.0,30295028.0
Amidst the Devil's Wings,2014,90.0,Action,66,"Dec 8, 2015","$300,000",0.0,0.0
Amidst the Devil's Wings,2014,90.0,Crime,66,"Dec 8, 2015","$300,000",0.0,0.0
Amidst the Devil's Wings,2014,90.0,Drama,66,"Dec 8, 2015","$300,000",0.0,0.0
Amigo,2010,124.0,Drama,94,"Aug 19, 2011","$1,500,000",184705.0,184705.0
Amigo,2010,124.0,War,94,"Aug 19, 2011","$1,500,000",184705.0,184705.0
Amnesiac,2013,90.0,Drama,72,"Aug 14, 2015","$3,000,000",0.0,0.0
Amnesiac,2013,90.0,Horror,72,"Aug 14, 2015","$3,000,000",0.0,0.0
Amnesiac,2013,90.0,Thriller,72,"Aug 14, 2015","$3,000,000",0.0,0.0
Amnesiac,2014,90.0,Drama,72,"Aug 14, 2015","$3,000,000",0.0,0.0
Amnesiac,2014,90.0,Horror,72,"Aug 14, 2015","$3,000,000",0.0,0.0
Amnesiac,2014,90.0,Mystery,72,"Aug 14, 2015","$3,000,000",0.0,0.0
Amour,2012,127.0,Drama,51,"Dec 19, 2012","$9,700,000",6738954.0,36787044.0
Amour,2012,127.0,Romance,51,"Dec 19, 2012","$9,700,000",6738954.0,36787044.0
An American in Hollywood,2014,89.0,Drama,70,"Jul 18, 2014","$125,000",0.0,0.0
Anchorman 2: The Legend Continues,2013,119.0,Comedy,92,"Dec 18, 2013","$50,000,000",127352707.0,172185754.0
And So It Goes,2014,94.0,Comedy,14,"Jul 25, 2014","$18,000,000",15160801.0,17920013.0
And So It Goes,2014,94.0,Drama,14,"Jul 25, 2014","$18,000,000",15160801.0,17920013.0
And So It Goes,2014,94.0,Romance,14,"Jul 25, 2014","$18,000,000",15160801.0,17920013.0
Anderson's Cross,2010,98.0,Comedy,65,"Dec 31, 2010","$300,000",0.0,0.0
Anderson's Cross,2010,98.0,Drama,65,"Dec 31, 2010","$300,000",0.0,0.0
Anderson's Cross,2010,98.0,Romance,65,"Dec 31, 2010","$300,000",0.0,0.0
Animal Kingdom,2010,113.0,Crime,71,"Aug 13, 2010","$4,200,000",1044039.0,8078683.0
Animal Kingdom,2010,113.0,Drama,71,"Aug 13, 2010","$4,200,000",1044039.0,8078683.0
Animal Kingdom,2017,121.0,Drama,71,"Aug 13, 2010","$4,200,000",1044039.0,8078683.0
Animal Kingdom,2017,121.0,Fantasy,71,"Aug 13, 2010","$4,200,000",1044039.0,8078683.0
Animal Kingdom,2017,121.0,Horror,71,"Aug 13, 2010","$4,200,000",1044039.0,8078683.0
Animals,2012,94.0,Drama,34,"Dec 31, 2008","$5,500,000",0.0,0.0
Animals,2012,94.0,Fantasy,34,"Dec 31, 2008","$5,500,000",0.0,0.0
Animals,2014,90.0,Drama,34,"Dec 31, 2008","$5,500,000",0.0,0.0
Animals,2019,109.0,Comedy,34,"Dec 31, 2008","$5,500,000",0.0,0.0
Animals,2019,109.0,Drama,34,"Dec 31, 2008","$5,500,000",0.0,0.0
Anna,2013,99.0,Drama,64,"Jun 6, 2014","$4,357,373",0.0,1200000.0
Anna,2013,99.0,Mystery,64,"Jun 6, 2014","$4,357,373",0.0,1200000.0
Anna,2013,99.0,Sci-Fi,64,"Jun 6, 2014","$4,357,373",0.0,1200000.0
Anna,2011,80.0,Biography,64,"Jun 6, 2014","$4,357,373",0.0,1200000.0
Anna,2011,80.0,Documentary,64,"Jun 6, 2014","$4,357,373",0.0,1200000.0
Anna,2015,96.0,Drama,64,"Jun 6, 2014","$4,357,373",0.0,1200000.0
Anna,2015,109.0,Crime,64,"Jun 6, 2014","$4,357,373",0.0,1200000.0
Anna,2015,109.0,Drama,64,"Jun 6, 2014","$4,357,373",0.0,1200000.0
Anna,2015,109.0,Thriller,64,"Jun 6, 2014","$4,357,373",0.0,1200000.0
Anna,2015,110.0,Drama,64,"Jun 6, 2014","$4,357,373",0.0,1200000.0
Anna,2016,142.0,Biography,64,"Jun 6, 2014","$4,357,373",0.0,1200000.0
Anna,2017,97.0,Horror,64,"Jun 6, 2014","$4,357,373",0.0,1200000.0
Anna Karenina,2012,129.0,Drama,13,"Nov 16, 2012","$49,000,000",12816367.0,71004627.0
Anna Karenina,2012,129.0,Romance,13,"Nov 16, 2012","$49,000,000",12816367.0,71004627.0
Annabelle,2014,99.0,Horror,84,"Oct 3, 2014","$6,500,000",84273813.0,256862920.0
Annabelle,2014,99.0,Mystery,84,"Oct 3, 2014","$6,500,000",84273813.0,256862920.0
Annabelle,2014,99.0,Thriller,84,"Oct 3, 2014","$6,500,000",84273813.0,256862920.0
Annabelle: Creation,2017,109.0,Horror,2,"Aug 11, 2017","$15,000,000",102092201.0,305384865.0
Annabelle: Creation,2017,109.0,Mystery,2,"Aug 11, 2017","$15,000,000",102092201.0,305384865.0
Annabelle: Creation,2017,109.0,Thriller,2,"Aug 11, 2017","$15,000,000",102092201.0,305384865.0
Annie,2014,118.0,Comedy,89,"Dec 19, 2014","$65,000,000",85911262.0,139829625.0
Annie,2014,118.0,Drama,89,"Dec 19, 2014","$65,000,000",85911262.0,139829625.0
Annie,2014,118.0,Family,89,"Dec 19, 2014","$65,000,000",85911262.0,139829625.0
Annie,2015,31.0,Biography,89,"Dec 19, 2014","$65,000,000",85911262.0,139829625.0
Annie,2015,31.0,Documentary,89,"Dec 19, 2014","$65,000,000",85911262.0,139829625.0
Annie,2015,74.0,Drama,89,"Dec 19, 2014","$65,000,000",85911262.0,139829625.0
Annie,2015,74.0,Romance,89,"Dec 19, 2014","$65,000,000",85911262.0,139829625.0
Annihilation,2018,115.0,Adventure,32,"Feb 23, 2018","$55,000,000",32732301.0,43070915.0
Annihilation,2018,115.0,Drama,32,"Feb 23, 2018","$55,000,000",32732301.0,43070915.0
Annihilation,2018,115.0,Horror,32,"Feb 23, 2018","$55,000,000",32732301.0,43070915.0
Anomalisa,2015,90.0,Animation,6,"Dec 30, 2015","$8,000,000",3759286.0,5706168.0
Anomalisa,2015,90.0,Comedy,6,"Dec 30, 2015","$8,000,000",3759286.0,5706168.0
Anomalisa,2015,90.0,Drama,6,"Dec 30, 2015","$8,000,000",3759286.0,5706168.0
Anonymous,2011,130.0,Drama,90,"Oct 28, 2011","$27,500,000",4463292.0,15815509.0
Anonymous,2011,130.0,Thriller,90,"Oct 28, 2011","$27,500,000",4463292.0,15815509.0
Anonymous,2017,60.0,Action,90,"Oct 28, 2011","$27,500,000",4463292.0,15815509.0
Anonymous,2017,60.0,Comedy,90,"Oct 28, 2011","$27,500,000",4463292.0,15815509.0
Anonymous,2017,60.0,Mystery,90,"Oct 28, 2011","$27,500,000",4463292.0,15815509.0
Another Earth,2011,92.0,Drama,48,"Jul 22, 2011","$175,000",1321194.0,2102779.0
Another Earth,2011,92.0,Romance,48,"Jul 22, 2011","$175,000",1321194.0,2102779.0
Another Earth,2011,92.0,Sci-Fi,48,"Jul 22, 2011","$175,000",1321194.0,2102779.0
Another Happy Day,2011,119.0,Comedy,52,"Nov 18, 2011","$4,000,000",9120.0,978527.0
Another Happy Day,2011,119.0,Drama,52,"Nov 18, 2011","$4,000,000",9120.0,978527.0
Another Year,2010,129.0,Comedy,8,"Dec 29, 2010","$8,000,000",3205706.0,20005613.0
Another Year,2010,129.0,Drama,8,"Dec 29, 2010","$8,000,000",3205706.0,20005613.0
Another Year,2014,107.0,Drama,8,"Dec 29, 2010","$8,000,000",3205706.0,20005613.0
Another Year,2014,107.0,Romance,8,"Dec 29, 2010","$8,000,000",3205706.0,20005613.0
Another Year,2016,181.0,Documentary,8,"Dec 29, 2010","$8,000,000",3205706.0,20005613.0
Ant-Man,2015,117.0,Action,43,"Jul 17, 2015","$130,000,000",180202163.0,518858449.0
Ant-Man,2015,117.0,Adventure,43,"Jul 17, 2015","$130,000,000",180202163.0,518858449.0
Ant-Man,2015,117.0,Comedy,43,"Jul 17, 2015","$130,000,000",180202163.0,518858449.0
Ant-Man and the Wasp,2018,118.0,Action,41,"Jul 6, 2018","$130,000,000",216648740.0,623144660.0
Ant-Man and the Wasp,2018,118.0,Adventure,41,"Jul 6, 2018","$130,000,000",216648740.0,623144660.0
Ant-Man and the Wasp,2018,118.0,Comedy,41,"Jul 6, 2018","$130,000,000",216648740.0,623144660.0
Antarctica: A Year on Ice,2013,91.0,Adventure,71,"Nov 28, 2014","$1,000,000",288757.0,288757.0
Antarctica: A Year on Ice,2013,91.0,Biography,71,"Nov 28, 2014","$1,000,000",288757.0,288757.0
Antarctica: A Year on Ice,2013,91.0,Documentary,71,"Nov 28, 2014","$1,000,000",288757.0,288757.0
Antibirth,2016,94.0,Horror,49,"Sep 2, 2016","$2,500,000",0.0,0.0
Antiviral,2012,108.0,Horror,63,"Apr 12, 2013","$3,100,000",0.0,123407.0
Antiviral,2012,108.0,Sci-Fi,63,"Apr 12, 2013","$3,100,000",0.0,123407.0
Antiviral,2012,108.0,Thriller,63,"Apr 12, 2013","$3,100,000",0.0,123407.0
Apollo 18,2011,86.0,Horror,94,"Sep 2, 2011","$5,000,000",17686929.0,26517819.0
Apollo 18,2011,86.0,Mystery,94,"Sep 2, 2011","$5,000,000",17686929.0,26517819.0
Apollo 18,2011,86.0,Sci-Fi,94,"Sep 2, 2011","$5,000,000",17686929.0,26517819.0
Aquaman,2018,143.0,Action,36,"Dec 21, 2018","$160,000,000",335061807.0,1146894640.0
Aquaman,2018,143.0,Adventure,36,"Dec 21, 2018","$160,000,000",335061807.0,1146894640.0
Aquaman,2018,143.0,Fantasy,36,"Dec 21, 2018","$160,000,000",335061807.0,1146894640.0
Arbitrage,2012,107.0,Drama,9,"Sep 14, 2012","$12,000,000",7919574.0,35830713.0
Arbitrage,2012,107.0,Thriller,9,"Sep 14, 2012","$12,000,000",7919574.0,35830713.0
Archaeology of a Woman,2012,94.0,Drama,38,"Sep 12, 2014","$200,000",0.0,0.0
Area 51,2015,91.0,Horror,81,"May 15, 2015","$5,000,000",7556.0,7556.0
Area 51,2015,91.0,Sci-Fi,81,"May 15, 2015","$5,000,000",7556.0,7556.0
Area 51,2015,91.0,Thriller,81,"May 15, 2015","$5,000,000",7556.0,7556.0
Argo,2012,120.0,Biography,27,"Oct 12, 2012","$44,500,000",136025503.0,227140757.0
Argo,2012,120.0,Drama,27,"Oct 12, 2012","$44,500,000",136025503.0,227140757.0
Argo,2012,120.0,Thriller,27,"Oct 12, 2012","$44,500,000",136025503.0,227140757.0
Aroused,2013,66.0,Documentary,64,"May 3, 2013","$150,000",0.0,0.0
Arrival,2016,116.0,Drama,34,"Nov 11, 2016","$47,000,000",100546139.0,203127894.0
Arrival,2016,116.0,Mystery,34,"Nov 11, 2016","$47,000,000",100546139.0,203127894.0
Arrival,2016,116.0,Sci-Fi,34,"Nov 11, 2016","$47,000,000",100546139.0,203127894.0
Arthur,2011,110.0,Comedy,67,"Apr 8, 2011","$40,000,000",33035397.0,47787943.0
Arthur,2011,110.0,Romance,67,"Apr 8, 2011","$40,000,000",33035397.0,47787943.0
Arthur Christmas,2011,97.0,Adventure,14,"Nov 23, 2011","$85,000,000",46462469.0,149717124.0
Arthur Christmas,2011,97.0,Animation,14,"Nov 23, 2011","$85,000,000",46462469.0,149717124.0
Arthur Christmas,2011,97.0,Comedy,14,"Nov 23, 2011","$85,000,000",46462469.0,149717124.0
"As Above, So Below",2014,93.0,Adventure,84,"Aug 29, 2014","$5,000,000",21222315.0,41824066.0
"As Above, So Below",2014,93.0,Horror,84,"Aug 29, 2014","$5,000,000",21222315.0,41824066.0
"As Above, So Below",2014,93.0,Mystery,84,"Aug 29, 2014","$5,000,000",21222315.0,41824066.0
"As Above, So Below",2017,10.0,Animation,84,"Aug 29, 2014","$5,000,000",21222315.0,41824066.0
"As Above, So Below",2017,10.0,Documentary,84,"Aug 29, 2014","$5,000,000",21222315.0,41824066.0
"As Above, So Below",2017,10.0,Sci-Fi,84,"Aug 29, 2014","$5,000,000",21222315.0,41824066.0
As It Is in Heaven,2014,86.0,Drama,100,"Jul 11, 2014","$450,000",13486.0,13486.0
Ask Me Anything,2014,100.0,Drama,33,"Mar 3, 2015","$950,000",0.0,0.0
Assassins,2014,84.0,Action,63,"Oct 6, 1995","$50,000,000",30306268.0,83306268.0
Assassins,2014,84.0,Drama,63,"Oct 6, 1995","$50,000,000",30306268.0,83306268.0
Assassins,2014,84.0,Thriller,63,"Oct 6, 1995","$50,000,000",30306268.0,83306268.0
Atlas Shrugged: Who Is John Galt?,2014,99.0,Drama,60,"Sep 12, 2014","$5,000,000",851690.0,851690.0
Atlas Shrugged: Who Is John Galt?,2014,99.0,Mystery,60,"Sep 12, 2014","$5,000,000",851690.0,851690.0
Atlas Shrugged: Who Is John Galt?,2014,99.0,Sci-Fi,60,"Sep 12, 2014","$5,000,000",851690.0,851690.0
Atomic Blonde,2017,115.0,Action,94,"Jul 28, 2017","$30,000,000",51573925.0,98345423.0
Atomic Blonde,2017,115.0,Mystery,94,"Jul 28, 2017","$30,000,000",51573925.0,98345423.0
Atomic Blonde,2017,115.0,Thriller,94,"Jul 28, 2017","$30,000,000",51573925.0,98345423.0
Attack the Block,2011,88.0,Action,7,"Jul 29, 2011","$13,000,000",1024175.0,6459183.0
Attack the Block,2011,88.0,Comedy,7,"Jul 29, 2011","$13,000,000",1024175.0,6459183.0
Attack the Block,2011,88.0,Sci-Fi,7,"Jul 29, 2011","$13,000,000",1024175.0,6459183.0
August,2011,99.0,Drama,40,"Jul 11, 2008","$3,400,000",12636.0,12636.0
August,2011,99.0,Romance,40,"Jul 11, 2008","$3,400,000",12636.0,12636.0
August,2011,108.0,Drama,40,"Jul 11, 2008","$3,400,000",12636.0,12636.0
August,2017,72.0,Drama,40,"Jul 11, 2008","$3,400,000",12636.0,12636.0
August: Osage County,2013,121.0,Comedy,15,"Dec 25, 2013","$25,000,000",37738810.0,50738810.0
August: Osage County,2013,121.0,Drama,15,"Dec 25, 2013","$25,000,000",37738810.0,50738810.0
Avatar,2011,93.0,Horror,1,"Dec 18, 2009","$425,000,000",760507625.0,2776345279.0
Avengers: Age of Ultron,2015,141.0,Action,4,"May 1, 2015","$330,600,000",459005868.0,1403013963.0
Avengers: Age of Ultron,2015,141.0,Adventure,4,"May 1, 2015","$330,600,000",459005868.0,1403013963.0
Avengers: Age of Ultron,2015,141.0,Sci-Fi,4,"May 1, 2015","$330,600,000",459005868.0,1403013963.0
Avengers: Infinity War,2018,149.0,Action,7,"Apr 27, 2018","$300,000,000",678815482.0,2048134200.0
Avengers: Infinity War,2018,149.0,Adventure,7,"Apr 27, 2018","$300,000,000",678815482.0,2048134200.0
Avengers: Infinity War,2018,149.0,Sci-Fi,7,"Apr 27, 2018","$300,000,000",678815482.0,2048134200.0
Awake,2017,75.0,Drama,29,"Nov 30, 2007","$8,600,000",14373825.0,32968648.0
Awake,2017,84.0,Drama,29,"Nov 30, 2007","$8,600,000",14373825.0,32968648.0
Baahubali 2: The Conclusion,2017,167.0,Action,55,"Apr 28, 2017","$30,000,000",18985794.0,263502914.0
Baahubali 2: The Conclusion,2017,167.0,Drama,55,"Apr 28, 2017","$30,000,000",18985794.0,263502914.0
Baahubali: The Beginning,2015,159.0,Action,21,"Jul 10, 2015","$40,000,000",6738000.0,26736665.0
Baahubali: The Beginning,2015,159.0,Drama,21,"Jul 10, 2015","$40,000,000",6738000.0,26736665.0
Baby Driver,2017,113.0,Action,59,"Jun 28, 2017","$34,000,000",107825862.0,228104185.0
Baby Driver,2017,113.0,Crime,59,"Jun 28, 2017","$34,000,000",107825862.0,228104185.0
Baby Driver,2017,113.0,Drama,59,"Jun 28, 2017","$34,000,000",107825862.0,228104185.0
Bachelorette,2012,87.0,Comedy,35,"Sep 7, 2012","$3,000,000",446770.0,12577401.0
